S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Shankara Buildpro,1250.50,457414,347139,4.18,27.36,15.21,116201,16.67,,3033.90,41.69,65.93,19.81,66.00,53.90,29.58,39.02
2.,C P C L,1180.70,2188946,1052391,5.26,4.88,-0.30,936481,21.24,60.90,17578.05,202.57,1349.25,7.23,41.96,50.85,7.89,35.11
3.,Fujiyama Power,382.70,1532097,608923,4.99,11.66,19.44,412436,72.82,,11738.69,107.49,94.53,53.07,57.96,78.62,72.30,34.95
4.,C D S L,1431.90,9178914,2892403,6.34,6.02,19.24,2409975,9.86,-18.05,29926.71,-20.03,-13.41,-13.64,-39.98,1.57,5.79,31.98
5.,Wanbury,297.85,290517,154457,4.91,3.98,14.62,184629,21.51,12.80,1038.29,24.14,138.99,1.31,37.69,36.12,8.47,30.78
6.,Bajaj Consumer,670.25,2200495,911756,4.15,8.77,19.09,742107,55.06,183.00,8768.32,105.29,53.43,6.72,37.16,140.10,20.72,30.60
7.,Vikram Solar,203.35,7391073,4142586,5.22,7.67,-4.66,3883839,-5.17,,7363.14,21.86,239.34,31.36,12.50,-10.05,40.28,30.53
8.,LTM,4037.20,1052786,534571,4.74,7.44,2.36,535349,-10.36,-24.11,119800.13,19.36,17.52,4.74,44.57,-33.13,11.31,29.60
9.,Gaudium IVF,124.27,391778,323618,4.27,6.30,19.91,153826,30.63,,907.79,29.41,28.02,23.83,130.30,,47.57,29.27
10.,Tanla Platforms,550.20,1188350,617462,5.46,2.07,7.76,416917,15.72,-13.57,7301.51,14.48,0.37,5.04,2.25,9.20,9.68,26.32
11.,Newgen Software,517.20,31523968,6650471,9.30,7.33,9.79,2657062,15.46,-53.20,7381.53,3.61,4.69,13.09,69.21,-35.56,5.89,25.01
12.,Goldiam Intl.,378.00,10667751,2793236,19.86,4.91,16.77,1757371,45.43,47.39,5684.31,61.38,45.34,-26.62,-45.56,47.02,25.08,23.89
13.,Zensar Tech.,508.25,49781626,13194836,13.60,-1.52,11.15,8654945,-8.72,-39.96,11577.35,19.17,26.54,1.38,5.41,-28.35,7.70,23.54
14.,Hexagon Nutri.,71.75,7506078,3303873,4.82,-2.23,,4442015,,,882.58,30.68,58.31,15.57,4.41,,17.88,22.55
15.,Insolation Ener,124.93,23677153,13715707,5.37,9.73,8.24,3793033,4.95,-49.75,2747.36,64.76,58.78,37.99,37.70,-2.63,60.90,22.20
16.,Datamatics Glob.,900.45,527518,503627,4.24,9.90,17.52,194202,26.73,33.78,5319.46,31.10,47.78,1.80,23.47,20.67,15.31,20.81
17.,Kalyan Jewellers,476.15,123661834,67653993,7.48,24.63,40.58,21988090,6.01,-18.99,49002.47,118.27,92.15,-0.66,-1.63,-6.07,42.71,20.52
18.,Enviro Infra,244.49,9325299,4543284,7.05,3.84,34.92,5184391,41.20,-0.29,4296.05,-28.86,7.41,70.91,29.13,29.23,7.46,20.39
19.,IFB Industries,1380.50,692285,219207,7.86,7.62,10.30,112316,27.68,-9.99,5581.35,128.46,49.42,6.06,78.24,-4.96,10.37,19.51
20.,India Nipp.Elec.,1168.50,334715,232456,5.47,18.43,33.39,92042,51.10,51.34,2644.03,4.11,21.03,10.19,59.77,46.48,26.47,17.08
