S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,SPARC,209.77,33596647,18713394,16.33,28.18,46.14,8006037,62.35,29.08,6802.96,2987.34,553.15,21831.60,2285.30,54.23,2518.32,165.00
2.,GE Power,731.85,872680,392412,4.92,5.14,45.60,315439,50.99,198.01,4925.34,418.10,72.16,-17.95,56.54,108.00,21.23,79.96
3.,Timex Group,378.95,674168,308787,4.09,8.64,11.78,287134,28.61,43.43,3818.68,164.43,102.56,-38.12,-89.41,6.72,41.24,42.56
4.,Dixon Technolog.,11722.00,1531586,789570,4.12,6.77,4.04,841074,5.87,-22.73,71258.69,13.15,86.13,-1.51,-7.05,-21.67,25.77,41.97
5.,Pace Digitek,190.26,3127285,2213937,4.10,6.23,9.22,2036548,3.42,,4103.86,8.06,21.93,20.72,16.07,-15.75,0.18,41.31
6.,Solarworld Ene.,221.06,4772794,1068016,6.79,7.70,10.40,476781,8.04,,1917.83,15.30,48.88,319.37,429.82,-25.64,8.73,40.36
7.,Indo SMC,259.90,607000,212200,4.99,10.20,23.91,139238,65.75,,594.01,344.37,109.72,,,,123.33,33.91
8.,Tembo Global,630.95,342267,96065,5.39,9.52,1.82,81331,16.75,34.16,975.90,55.24,103.03,2.16,19.20,-18.56,75.07,31.29
9.,Supriya Lifesci.,774.10,1101533,453517,5.48,12.42,18.00,306323,14.18,6.70,6230.60,6.93,6.37,3.31,-1.49,4.17,9.68,27.46
10.,Grauer & Weil,68.24,219808,139924,4.02,6.00,-6.80,142746,-1.33,-18.09,3111.15,-25.02,-12.68,-0.19,-16.18,-15.91,4.30,23.34
