S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Shukra Pharma.,34.63,1097374,657505,4.78,20.58,10.08,357148,-2.15,89.44,1516.37,-132.10,130.17,-83.90,-108.50,-30.43,74.01,36.91
2.,Rites,235.43,103782346,42892848,8.92,15.12,11.85,10581059,17.47,-16.48,11325.33,-2.06,6.64,26.24,21.07,-0.50,8.89,22.00
3.,T B Z,198.71,3309248,935090,5.56,1.84,18.87,882000,41.84,0.01,1324.18,612.75,195.47,-21.83,-16.11,16.44,22.23,21.36
4.,Va Tech Wabag,2203.20,1869686,1290302,7.20,9.66,37.67,1131134,65.32,48.03,13762.11,28.94,29.41,47.13,40.20,77.16,19.74,21.33
5.,R Systems Intl.,236.71,3680997,1523869,5.08,0.77,-7.28,540886,-16.09,-47.79,2803.10,69.50,62.29,3.54,79.65,-40.80,18.27,19.48
6.,Arkade,131.06,2883735,806979,4.90,5.58,16.36,418040,15.24,-36.05,2431.17,118.04,18.32,-0.08,-371.89,-0.11,19.51,19.29
7.,Share India Sec.,164.91,55200024,11204066,20.00,22.65,21.89,2955050,18.11,-6.52,3616.02,208.26,-0.41,11.81,-34.65,6.41,1.48,18.41
8.,Vintage Coffee,161.16,7507584,3476666,5.05,4.07,8.11,4169870,14.38,18.05,2348.84,34.34,80.48,9.83,9.94,-7.01,79.26,18.18
9.,Latent View,301.05,6537893,2811084,5.30,11.17,-3.69,1265361,-0.03,-32.11,6242.58,-1.36,19.07,3.82,8.45,-32.79,25.05,16.03
10.,Akums Drugs,649.85,1644046,466075,4.05,4.28,17.34,509669,28.71,14.03,10232.34,-39.44,-14.29,-0.15,20.18,45.45,5.85,14.94
11.,TajGVK Hotels,361.95,999756,259161,5.43,7.36,9.05,131389,6.35,-9.51,2274.45,36.09,31.50,16.25,764.42,-13.77,13.07,13.25
12.,HLE Glascoat,404.35,896354,288683,4.38,5.70,5.16,191908,35.53,-5.70,2806.23,-9.28,14.56,19.94,338.04,-9.37,31.67,11.79
13.,IOL Chemicals,165.04,42587284,11706268,14.25,13.59,25.33,5615367,104.92,74.35,4846.39,68.18,44.46,6.73,158.41,106.74,11.54,11.25
14.,Aegis Vopak Term,294.32,12097084,6629012,5.13,25.41,54.75,2638917,54.46,17.85,32577.83,17.55,143.95,1.69,-17.04,24.66,48.62,7.33
15.,Dhanlaxmi Bank,36.22,14058261,5169460,7.10,14.73,10.16,2838236,44.30,19.18,1426.22,50.07,54.70,8.84,82.12,41.48,21.34,5.81
16.,Info Edg.(India),1159.45,17533241,4899783,13.10,18.55,17.30,2579084,12.27,-18.98,75199.47,16.23,276.02,6.05,138.60,-13.31,15.27,5.43
17.,Physicswallah,148.78,60273993,17868189,10.13,19.86,44.83,16811389,50.21,,43159.39,80.56,87.44,-15.12,-167.61,15.80,35.09,4.02
18.,Aequs,242.43,24937251,11174359,4.55,3.32,29.68,10057542,93.67,,16254.75,-739.04,-74.22,12.55,-25.87,69.11,33.08,1.55
19.,Swiggy,266.27,35122383,16183018,7.21,11.25,6.25,14581643,-4.10,-29.31,73254.07,25.99,-33.36,3.82,24.88,-24.54,51.40,-24.06
