S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Sigma Solve,54.98,6252823,2215679,13.83,44.42,43.55,545272,23.66,44.65,563.19,142.86,53.83,-6.53,134.26,12.46,21.23,48.33
2.,Hyundai Motor I,2180.70,5969930,1605992,8.05,11.68,13.68,921271,19.98,1.34,176635.07,-35.10,-10.31,-13.65,-29.23,0.24,3.55,38.42
3.,Netweb Technol.,4524.00,4931077,1916566,7.84,8.85,0.36,1072247,11.30,122.69,25748.62,179.92,102.07,5.94,20.87,36.85,107.70,37.50
4.,Tata Motors,436.80,21678872,9865425,5.27,7.55,1.24,7307711,6.56,,160744.14,34.91,14.96,19.46,154.33,-1.02,44.04,35.90
5.,TD Power Systems,1131.00,2542634,2340261,6.98,1.56,-5.22,1330086,-1.88,121.72,17664.42,36.16,36.76,33.10,28.18,52.90,45.16,34.02
6.,Schneider Elect.,1355.30,1029326,424396,4.38,0.20,-2.29,387100,8.97,35.14,32416.45,-71.64,-12.52,-42.70,-77.36,93.28,9.63,29.63
7.,CSM Technologies,104.78,1240100,684711,4.57,5.18,,522366,,,541.52,119.69,83.07,-6.50,7.27,,13.41,29.19
8.,Nazara Technolo.,339.00,20293298,5787492,10.05,12.14,11.96,3132614,28.62,0.34,12540.45,196.09,1270.81,-2.02,530.09,19.70,12.63,27.23
9.,Alivus Life,1160.00,261971,89390,5.87,5.34,2.08,114130,11.74,12.50,14241.02,31.71,25.42,-7.07,-1.59,26.81,7.93,24.98
10.,Quess Corp,332.55,18035480,4319177,7.38,12.58,21.63,1325221,68.23,12.88,4962.15,55.39,22.25,7.43,27.63,58.35,5.35,23.04
