S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Shukra Pharma.,31.68,826443,254386,7.57,7.54,9.47,298188,-0.66,90.96,1387.20,-132.10,130.17,-83.90,-108.50,-44.41,74.01,36.91
2.,eClerx Services,1488.80,1362220,647321,7.01,6.00,3.43,320250,2.90,-12.79,14021.42,24.45,36.05,3.45,-1.13,-36.94,22.32,34.81
3.,Afcom Holdings,1372.95,340200,144768,7.01,10.90,48.60,165583,83.02,58.20,3940.18,72.83,160.47,24.74,29.64,53.91,144.27,33.49
4.,HCL Technologies,1139.00,13719898,6337174,5.65,3.48,-3.39,4351518,-18.77,-33.47,309258.56,4.20,0.71,0.32,10.00,-30.56,11.18,30.60
5.,Raymond Realty,676.00,5215465,1308946,6.85,8.24,13.76,994051,64.40,-23.36,4505.02,6613.33,1621.73,52.69,141.23,27.56,429.17,29.61
6.,InfoBeans Tech.,166.49,1462566,526317,4.41,5.47,-2.44,603746,17.22,74.77,1611.10,88.73,123.18,5.47,11.15,-26.47,30.09,29.16
7.,Kothari Petroche,131.95,1532464,336007,6.49,6.53,10.90,140460,19.80,-25.85,776.48,3.01,10.41,13.36,-4.81,-0.22,2.43,28.60
8.,Krishana Phosch.,151.85,1186694,605133,6.41,4.78,11.22,368594,40.81,55.68,4597.46,152.83,108.17,14.62,149.34,43.82,78.42,27.24
9.,Shivalik Bimetal,794.05,1516272,607306,4.04,5.31,9.69,537767,93.60,49.44,4580.06,23.75,25.47,21.16,17.45,83.17,12.30,26.79
10.,C2C Advanced,405.05,223950,129300,7.17,2.53,14.96,134350,0.24,-36.81,687.30,143.17,134.85,-8.05,23.81,-15.00,180.35,26.17
11.,Solarworld Ene.,209.51,12477414,2609709,13.02,14.42,5.67,797293,20.37,,1818.14,419.70,56.58,2.35,-0.33,-25.18,152.61,23.80
12.,Zensar Tech.,516.10,64756120,21575009,10.43,15.87,1.25,5716040,-5.08,-39.45,11759.38,19.17,26.54,1.38,5.41,-26.20,7.70,23.54
13.,Sumitomo Chemi.,502.30,30958981,6675583,13.85,15.39,4.04,1866002,31.05,-4.84,25089.15,12.40,10.47,21.70,47.82,7.17,3.09,23.46
14.,TPL Plastech,87.16,2332194,518336,19.66,21.24,25.66,189001,46.05,8.65,682.49,18.01,23.18,2.56,-7.25,32.06,20.96,22.28
15.,Unicommerce,91.03,6339187,1562889,5.25,1.73,4.25,2840718,3.17,-25.86,1022.99,1.19,18.88,-8.44,-53.99,-24.80,51.60,21.09
16.,EFC (I),204.70,1443727,555241,5.95,10.01,15.32,906379,9.92,-29.93,3032.54,58.16,105.24,8.64,10.32,-31.29,57.85,19.85
17.,Denta Water,352.90,3213199,997789,6.36,8.67,44.84,1044415,44.01,22.41,941.11,-33.60,15.34,3.34,-36.34,3.99,23.16,18.84
18.,Indo Rama Synth.,50.38,3328014,728063,10.19,10.41,15.08,340246,54.73,3.39,1319.82,25.57,6166.80,1.66,630.41,4.72,15.29,17.94
19.,Paradeep Phosph.,146.59,18588262,6370167,4.46,7.68,16.09,5126530,27.06,-9.95,15227.23,-10.48,89.96,-18.21,-14.53,-10.92,57.93,17.13
20.,BLS E-Services,265.11,9537955,3058718,4.93,17.69,17.82,917020,65.16,36.37,2415.00,11.67,14.03,15.21,19.76,32.99,115.23,17.00
