S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Oracle Fin.Serv.,10974.50,1156570,619701,4.83,13.86,6.55,352670,57.97,20.94,95557.32,30.72,10.93,5.05,38.07,41.11,12.05,45.28
2.,Motherson Wiring,41.26,237895933,66016769,9.10,8.49,3.93,23869821,8.87,2.94,27362.24,1.44,3.21,15.50,11.95,-8.58,23.16,38.88
3.,Tata Motors,431.90,21662370,14783497,4.98,7.41,12.52,12009008,1.01,,159039.89,34.91,14.96,19.46,154.33,5.69,44.04,35.90
4.,Dynamic Cables,377.40,2799353,958018,6.76,2.90,15.77,772167,50.15,-20.67,1828.83,2.59,32.04,18.97,7.81,12.00,16.82,26.21
5.,KMC Speciality,129.15,1576750,482753,11.14,12.21,33.46,349338,60.39,94.36,2106.44,223.67,118.16,0.23,6.55,66.69,32.03,26.04
6.,Saksoft,160.45,32715227,8300672,15.08,14.64,10.21,1942376,37.36,-20.96,2126.78,19.65,28.53,-0.77,23.81,-19.02,14.06,25.50
7.,Onward Technolog,284.70,10940718,2793621,6.07,10.86,5.85,605705,26.42,-23.22,633.26,-8.26,72.39,1.86,-5.45,3.55,10.69,22.94
8.,Grindwell Norton,2228.00,189130,92178,4.68,4.27,16.51,82835,62.64,29.69,24668.42,28.31,20.27,11.88,24.86,42.23,9.30,22.71
9.,Vijaya Diagnost.,1367.80,575754,291170,4.21,0.26,8.44,287303,57.16,36.96,14074.21,34.56,25.35,6.91,11.00,32.15,19.49,21.29
10.,GNG Electronics,565.75,2125064,2005780,6.34,12.71,28.61,996855,52.68,,6450.20,185.76,91.81,33.75,8.94,79.72,34.01,20.30
11.,AGI Infra,370.25,3264368,1407502,4.40,-1.44,1.44,1904129,25.70,85.20,4628.03,69.57,42.30,0.71,2.22,47.28,8.58,20.11
12.,Ramco Systems,709.80,19477489,7476582,5.34,27.39,53.89,2463119,92.88,74.18,2667.71,371.75,276.16,3.84,684.11,23.38,18.54,19.33
13.,Wheels India,1674.40,226008,182127,6.89,7.79,1.20,147212,54.74,115.72,4091.06,51.91,39.77,14.04,59.42,94.60,15.19,18.83
14.,Talbros Auto.,406.50,2838463,1175756,5.27,12.78,16.74,419938,74.46,40.29,2509.25,18.96,11.73,10.75,16.25,46.78,5.20,18.56
15.,Lincoln Pharma.,631.55,347702,111549,4.60,2.75,-16.70,124030,8.14,12.16,1264.98,0.43,8.45,12.60,-59.34,31.49,7.67,16.27
16.,Heritage Foods,336.80,3058004,1239762,4.99,2.06,2.65,443901,10.68,-29.99,3125.37,-47.27,-20.75,3.43,-30.81,-25.59,9.47,15.92
17.,Parag Milk Foods,233.81,2048155,745572,4.22,1.83,9.46,758666,22.92,4.15,2936.88,23.01,17.30,-6.65,9.03,-19.35,11.23,13.52
18.,Samvardh. Mothe.,151.71,77397542,30268687,4.93,4.24,6.53,25278408,38.70,47.39,160121.45,55.33,11.36,9.23,45.63,27.18,10.95,13.08
19.,CIAN Agro,1761.00,161659,85865,4.77,-10.17,6.49,100188,122.88,271.52,4928.32,664.71,441.03,1.68,-28.59,27.14,117.14,12.27
20.,Asahi India Glas,898.90,387468,147303,4.82,6.21,-2.14,86874,10.01,25.05,22915.41,43.17,3.43,7.82,33.32,-9.70,8.61,11.76
21.,Repco Home Fin,420.00,2472632,664563,7.44,6.69,8.46,234730,13.64,-5.44,2627.58,12.04,3.04,-0.75,17.10,2.88,4.40,10.17
22.,M & M Fin. Serv.,328.55,11143827,7867810,5.69,11.71,7.65,3529252,8.81,22.14,45667.50,105.16,30.74,1.63,13.91,-16.64,13.43,8.72
23.,Guj.Nat.Resour.,101.85,3990301,1062062,19.99,19.05,6.15,338730,12.73,59.14,1562.41,166.04,363.03,53.01,-65.80,15.83,52.27,7.25
24.,Interglobe Aviat,5450.00,5295863,2268293,4.66,8.53,19.26,1398267,32.94,-4.24,210728.34,-179.32,-119.40,-4.40,-534.56,7.41,5.15,6.71
25.,Eraaya Lifespace,24.36,768903,541878,5.00,-0.33,-22.27,326876,12.99,-43.00,522.02,92.94,-20.56,-7.49,250.24,-23.49,61.56,5.95
26.,TVS Elec.,501.50,881551,261630,5.97,3.97,-0.33,125637,37.57,18.90,935.31,600.00,122.30,3.33,595.12,14.77,5.74,5.74
27.,Ramco Inds.,342.75,27689545,7162918,12.69,17.78,10.09,1545621,42.99,23.07,2976.49,128.93,66.17,28.14,-21.81,8.35,8.05,4.57
