S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Om Power Transmission,182.55,1435127,682638,7.82,6.95,-3.44,511093,,,625.14,36.48,81.58,68.44,92.93,,60.74,42.70
2.,Shukra Pharma.,31.46,896974,310854,10.00,8.52,-10.88,364893,-24.06,128.14,1377.57,-132.10,130.17,-83.90,-108.50,-25.33,74.01,36.91
3.,Inox India,1578.80,494132,214235,4.90,5.70,1.56,255431,33.73,29.39,14329.74,11.19,17.85,7.49,23.95,40.00,21.52,33.48
4.,Acutaas Chemical,3328.30,1100239,515210,5.17,6.25,22.11,484700,47.88,191.83,27249.17,110.88,124.49,10.06,26.42,101.59,33.02,31.56
5.,Raghav Product.,1110.15,639695,208644,9.89,15.03,45.17,309299,62.08,55.92,5098.03,49.65,51.88,9.41,7.37,15.70,28.76,31.22
6.,Schneider Elect.,1172.20,1682138,952762,5.62,-10.44,-12.74,410570,29.40,47.93,28027.30,-71.64,-12.52,-42.70,-77.36,58.15,9.63,29.63
7.,Saint-Gob. Sekur,132.95,500971,241944,5.14,15.67,24.44,116096,37.74,21.25,1211.31,31.10,52.72,7.54,16.95,24.49,16.59,26.06
8.,Vimta Labs,544.35,1292135,588320,6.06,15.89,7.54,292888,25.86,15.92,2431.58,15.23,17.11,10.77,20.01,-8.10,18.41,25.23
9.,Quess Corp,235.71,21496209,4488440,9.61,12.73,3.90,1322568,24.21,-25.17,3519.89,5.02,28.98,-0.95,16.81,15.15,2.26,23.04
10.,Himadri Special,685.05,25391141,14694224,6.71,12.96,11.41,11573636,51.79,38.00,34563.62,29.06,34.84,8.80,8.07,48.20,1.04,22.12
11.,Rites,210.49,11110540,2530904,5.13,4.08,-8.01,1095945,1.87,-29.87,10116.23,-2.06,6.64,26.24,21.07,-5.34,8.89,22.00
12.,Venus Remedies,1633.50,241088,203742,4.99,27.61,68.78,105716,131.75,279.88,2183.50,126.19,173.67,43.90,85.69,114.12,20.24,21.67
13.,Grauer & Weil,76.69,2349816,792429,7.70,10.06,9.49,528434,21.81,-6.41,3477.21,92.35,6.95,22.28,53.14,-1.01,4.99,21.35
14.,Jyoti CNC Auto.,634.30,8134585,3379496,6.07,6.43,-17.96,1987428,-20.94,-47.85,14425.45,-16.89,4.08,4.04,2.33,-30.42,15.15,21.32
15.,Pasupati Acrylon,74.21,3106984,2338984,8.96,23.99,37.38,908691,53.80,52.38,661.43,133.19,98.81,-9.14,2.30,42.41,62.55,21.15
16.,Kirl. Brothers,1711.10,575382,152947,5.36,4.78,-2.89,104675,3.97,-3.56,13587.66,-6.26,-1.90,26.78,-10.61,11.29,1.02,20.81
17.,Ramco Systems,562.25,11199411,2361692,17.96,23.56,35.58,1048829,38.78,21.92,2113.16,371.75,276.16,3.84,684.11,-6.66,18.54,19.33
18.,Gulshan Polyols,201.64,1137387,397168,7.38,14.70,7.19,631026,29.00,7.33,1257.64,434.76,354.36,-12.10,-8.22,50.14,14.49,18.31
19.,Jash Engineering,448.90,406040,229524,5.35,11.42,6.68,190296,15.31,-19.78,2836.77,56.91,-13.06,81.02,333.77,2.59,0.14,17.69
20.,Paras Defence,960.15,15803010,5584734,7.42,17.18,10.43,3097280,28.13,16.59,7737.59,64.34,37.53,61.08,130.74,44.91,30.69,16.90
21.,Man Industries,537.55,7597746,1980558,9.92,7.40,0.57,1347314,32.42,35.06,4032.14,-25.39,13.09,39.37,-7.61,22.98,1.67,16.21
22.,Standard Engineering Technology,154.72,3799764,945918,12.61,15.98,8.17,427449,27.25,-17.05,3086.53,31.13,24.40,18.33,3.38,3.33,26.14,14.68
23.,Ganesh Benzopl.,111.95,5729717,1586315,10.64,16.34,10.86,730093,40.03,2.80,805.92,-49.37,-5.07,5.83,-5.33,42.59,9.92,14.60
24.,Greenply Industr,291.79,1216657,444269,5.91,17.61,9.43,298746,48.21,-5.11,3644.52,150.93,9.49,15.27,116.25,5.45,10.11,14.27
25.,IZMO,917.40,239888,257336,4.32,22.17,29.09,126309,35.44,200.84,1372.67,151.09,103.16,84.67,47.86,15.27,26.83,12.58
26.,Prakash Pipes,223.86,723050,265228,7.54,8.01,2.89,150585,14.84,-44.75,535.44,31.00,-47.81,23.19,33.33,-0.74,1.05,12.48
27.,Gufic BioScience,369.95,256760,264144,4.40,10.81,23.71,170780,32.53,0.50,3709.95,158.09,-9.58,9.07,32.20,6.68,14.72,12.17
28.,Uttam Sug.Mills,246.85,256644,101466,6.34,4.42,-2.62,92827,26.51,-21.05,941.44,-22.60,9.36,-8.68,73.46,11.61,17.67,11.71
29.,Prime Focus,240.19,1022969,493064,5.00,2.91,-21.97,607105,-12.86,105.71,18638.52,-24.77,320.63,14.68,70.09,27.02,29.92,11.50
30.,Munjal Auto Inds,96.28,2236477,567124,9.20,6.86,12.20,636614,26.55,17.49,962.80,-103.56,-14.62,1.39,-108.61,24.72,11.07,11.12
31.,Welspun Special.,51.53,5185005,3697701,10.37,21.08,20.23,1270623,40.83,50.15,3414.44,19.66,610.59,-2.79,-55.21,47.35,22.45,10.17
32.,Greaves Cotton,192.20,4332597,1753056,5.04,5.81,14.40,1547977,24.74,-5.27,4477.33,-5.90,96.19,14.25,-62.84,5.93,17.76,10.09
33.,Bhageria Indust.,209.09,2372861,599336,15.83,31.84,25.21,169925,37.29,10.37,912.56,-24.94,34.30,12.01,4.15,19.88,46.98,10.09
34.,Updater Services,193.04,3291313,863408,5.42,12.17,17.39,540329,26.51,-36.78,1292.47,-18.58,-24.63,-3.17,314.07,15.23,7.44,9.98
35.,TVS Supply,129.67,3593844,1314616,5.72,10.65,6.23,636103,16.03,-1.18,5720.78,543.40,1523.60,11.65,64.08,27.26,10.08,9.88
36.,Rico Auto Inds,136.85,20969742,14574713,4.17,14.94,10.27,4762189,20.79,66.93,1851.58,-20.96,123.93,7.64,-38.16,30.69,11.99,9.01
37.,NACL Industries,161.18,1058231,388490,5.67,2.24,-10.67,325072,36.34,1.16,3775.53,98.91,114.09,13.43,91.54,6.27,28.35,8.08
38.,Adani Green,1525.70,11312704,5033268,7.19,3.41,11.77,5147172,77.74,49.75,251309.67,55.75,10.00,33.77,10180.00,53.52,15.31,7.39
39.,Primo Chemicals,26.11,3779543,916372,18.84,13.42,4.15,413370,44.25,6.10,632.76,1580.49,348.99,3.37,478.10,17.19,2.22,6.48
40.,Chemcon Special.,207.88,3623341,761312,13.23,11.49,21.90,289074,32.35,3.96,761.48,61.27,-3.40,31.55,25.15,4.87,15.71,6.42
41.,PNB Gilts,94.45,25078955,12966897,4.65,19.88,29.60,5908808,22.46,-6.98,1700.20,-82.51,-22.07,-0.13,-75.90,17.08,1.35,6.14
