S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Tips Music,710.55,3517497,1009103,6.21,-0.45,8.81,462691,18.33,11.68,9087.82,92.94,34.45,10.22,0.68,31.28,20.86,122.19
2.,D.P. Abhushan,1434.35,1619680,482728,7.36,23.50,56.20,199634,29.82,-11.48,3278.62,76.96,93.37,-36.14,27.37,5.60,30.80,39.57
3.,Thyrocare Tech.,555.50,1228131,605997,6.70,8.89,2.77,433736,43.35,40.71,8848.44,117.14,85.49,14.53,73.62,20.89,20.61,35.38
4.,Neetu Yoshi,167.50,272800,211840,4.13,17.17,15.76,111160,54.76,22.45,650.11,58.96,52.47,22.76,16.72,99.29,39.33,31.78
5.,Gabriel India,1398.00,3909286,1526227,4.59,10.51,16.75,701544,37.60,37.69,20092.70,13.78,20.93,3.66,-6.69,56.60,16.19,27.00
6.,Dynamic Cables,445.65,21248758,6605813,15.30,20.56,21.51,1973635,27.65,-4.60,2156.77,37.01,27.67,-1.79,3.23,58.88,19.10,26.21
7.,Menon Bearings,209.65,255587,156840,5.00,16.73,19.51,115842,66.89,65.13,1182.99,67.38,61.45,5.29,2.39,69.20,27.97,25.50
8.,Diamond Power,244.61,10555170,5141639,10.00,7.54,16.90,6960680,51.21,44.86,12874.60,638.19,324.78,48.59,24.37,91.18,74.33,24.20
9.,Bhansali Engg.,127.77,107657139,23222364,12.97,18.20,20.70,6413831,24.23,10.14,3193.22,42.95,15.83,38.21,27.13,55.00,5.47,23.75
10.,Tinna Rubber,1189.90,1302801,298203,20.00,19.44,33.51,140504,67.13,20.36,2150.96,75.21,38.20,-0.49,24.44,82.04,14.43,22.31
