S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Websol Energy,87.02,5119327,4291439,4.93,-3.16,-16.65,2343110,-16.78,-34.20,3772.16,15.79,57.83,-7.19,-37.52,34.11,76.28,63.18
2.,Glaxosmi. Pharma,2877.40,499708,163324,6.46,10.59,17.22,90743,22.61,2.98,48800.87,15.69,11.20,-5.71,-14.64,11.62,5.75,61.41
3.,Kernex Microsys.,1901.80,1501137,1489992,8.57,-20.34,-6.74,493077,40.54,80.83,3181.91,1372.52,252.66,97.81,60.93,72.92,304.50,47.83
4.,K.P. Energy,262.30,934622,672875,7.61,-3.30,-17.80,407060,-26.37,-37.91,1775.80,2.60,48.57,-17.78,-66.86,-12.41,74.26,39.22
5.,Cupid,284.03,78582140,55210752,6.25,2.67,32.24,38660979,137.80,726.39,37911.59,194.01,188.13,18.90,21.79,242.87,116.02,33.46
6.,Action Const.Eq.,1184.80,1792223,583101,6.38,10.39,19.99,861597,32.11,23.89,14110.25,22.28,3.34,-23.68,7.74,35.07,5.21,31.70
7.,Apar Inds.,17214.00,358352,264125,4.18,2.78,24.41,211268,35.80,103.08,72126.40,77.80,36.71,-0.18,84.44,71.05,23.96,31.12
8.,Modison,373.90,638155,336105,5.00,21.61,26.57,130190,117.16,128.35,1207.37,506.77,294.95,-5.86,-6.00,164.82,66.70,30.98
9.,MSTC,701.55,1325858,701254,7.40,22.86,18.00,338106,67.39,48.41,4934.38,37.51,8.30,-20.67,-24.61,52.43,21.02,30.27
10.,Schneider Elect.,1274.40,1255018,952223,5.13,-9.19,-0.32,465127,-1.97,45.86,30493.54,-69.84,-21.69,10.46,-43.38,40.42,9.56,29.63
11.,Dhabriya Poly.,559.70,185868,89517,11.76,21.79,41.35,95987,58.47,43.37,610.13,35.47,62.98,-2.05,6.49,46.30,13.50,25.64
12.,Kilburn Engg.,362.75,444380,267817,4.57,0.74,-18.14,151970,-24.35,-33.44,2027.90,-38.57,22.02,-38.16,-47.35,-30.13,31.68,23.18
13.,Balu Forge,541.00,4309350,4175111,5.23,18.20,20.85,1356057,14.75,-11.27,6557.72,15.89,18.18,14.10,0.53,12.10,19.70,22.72
14.,Jyoti CNC Auto.,929.20,5676718,1887514,8.30,15.43,18.90,1325373,38.70,0.40,21137.08,-19.99,-4.40,-15.14,-36.91,10.45,17.44,21.32
15.,Antelopus Selan,856.55,417469,182076,6.95,5.40,4.36,197813,14.81,61.45,3008.64,450.71,119.13,28.46,42.65,39.82,46.50,21.22
16.,Bhagyanagar Ind,401.05,592947,258128,4.85,3.82,0.00,140682,37.58,340.91,1343.73,167.50,216.31,-4.01,9.52,147.01,49.10,20.71
17.,EFC (I),184.64,550527,394438,6.05,3.82,-2.11,333431,-1.39,-44.95,2720.74,58.91,60.33,-3.41,2.89,-28.41,42.05,19.85
18.,Magellanic Cloud,28.90,10274160,4486173,7.59,-0.21,1.69,3931237,15.03,-62.39,1696.70,-14.56,7.60,-12.29,-21.70,8.66,13.54,19.79
19.,Avalon Tech,2197.30,1174692,587667,6.70,13.36,27.45,520696,50.05,156.20,14676.98,145.39,67.08,0.94,-15.26,113.89,44.38,19.54
20.,Aeroflex,485.85,3439869,1741216,6.58,14.95,18.33,1621947,24.24,165.71,6428.59,162.06,42.06,15.53,6.52,112.76,35.64,18.92
21.,Guj. Themis Bio.,371.30,277958,99051,5.71,2.55,0.46,88523,4.42,2.77,4028.10,22.19,9.15,-0.99,1.65,13.46,17.51,17.86
22.,Tube Investments,2959.00,4396187,1245900,7.94,6.44,2.44,567711,-0.40,-3.02,57559.41,-15.25,-3.12,0.01,25.62,18.92,17.62,17.14
23.,Bliss GVS Pharma,546.50,989811,593202,5.00,10.62,13.03,371692,88.42,212.95,5819.13,16.40,29.05,11.12,38.84,141.31,20.59,16.93
24.,Paras Defence,1527.30,5879433,2439863,10.00,18.95,29.84,1314379,100.47,125.83,12305.44,42.70,45.66,-25.33,-46.66,142.33,36.61,16.90
25.,Asian Energy,463.05,3802236,1467611,8.89,15.24,29.83,696077,30.53,34.49,2255.79,115.50,41.59,-19.82,-60.92,49.78,82.01,16.51
26.,Techno Elec.Engg,1002.45,495521,432878,4.51,-5.25,-3.06,252552,-16.65,-30.40,11657.23,-2.03,20.89,-38.49,-32.96,-11.82,35.12,15.95
27.,eMudhra,562.05,748194,215415,8.35,6.90,25.43,229386,21.31,-26.20,4638.79,29.22,25.52,-1.39,8.22,20.88,29.74,15.69
28.,Jindal Drilling,651.15,18909288,3869049,11.08,9.95,10.61,1103237,-1.03,5.37,1886.39,-28.69,-18.20,4.76,3.88,37.98,11.72,15.40
29.,Dolphin Offshore,619.40,624396,433879,7.38,40.60,64.30,121053,50.21,53.11,2479.38,30.71,43.29,-5.53,-47.72,50.80,73.95,14.92
30.,Hindustan Foods,634.00,280015,140156,4.17,9.93,13.83,103194,21.72,19.95,7679.82,32.75,40.19,7.55,2.91,31.50,17.64,14.20
31.,Blue Cloud Soft.,22.85,6990618,4616161,4.67,-5.62,13.74,3096858,22.85,-31.79,2106.35,24.74,32.96,5.41,48.22,-3.83,41.04,14.16
32.,Aegis Logistics,1367.70,3249348,1210682,6.25,5.40,1.38,1462984,92.65,97.07,48032.39,268.90,88.67,-9.16,19.85,100.69,30.35,13.33
33.,Subex,16.47,49087006,10883437,16.97,18.04,24.27,3527955,61.51,23.61,930.37,11.01,448.98,8.90,43.20,65.73,2.91,12.76
34.,Aeroflex Enter.,130.89,1217075,739029,4.10,1.14,11.43,607124,31.89,37.46,1478.62,854.16,202.54,-5.30,302.10,65.02,27.43,12.58
35.,MMP Industries,377.05,191009,81848,7.73,11.50,33.49,96200,31.02,42.34,957.80,15.32,13.12,-6.84,-23.85,50.70,21.35,12.49
36.,India Glycols,1139.20,2172399,552105,6.38,6.16,-1.73,236640,14.70,27.51,7631.06,32.19,30.01,15.78,11.45,21.04,12.01,12.40
37.,Regaal Resources,99.53,3229435,851491,10.03,15.01,25.64,281415,25.51,,1029.08,46.97,36.44,-17.36,-19.41,66.72,12.71,12.05
38.,Prime Focus,286.25,2894138,1008299,7.45,1.67,-1.11,862945,11.88,80.22,22334.33,-90.56,18.87,-8.50,-138.90,4.66,29.17,11.50
39.,SG Mart,804.95,954492,476904,7.00,12.12,26.59,610944,29.49,136.75,10150.60,41.07,13.61,-28.21,9.91,80.50,10.46,10.24
40.,Finkurve Fin.,78.19,495375,560744,7.21,30.27,25.36,168361,12.21,-27.20,1099.55,65.82,62.23,11.54,4.98,-1.21,59.57,10.19
41.,Ritco Logistics,313.00,395522,194984,7.01,3.54,14.25,212161,20.01,13.22,891.93,-43.36,-26.13,-6.82,-13.47,37.44,16.89,10.14
42.,M M Forgings,680.20,961786,405545,7.58,5.76,28.92,233509,50.15,120.77,3296.11,78.06,1.42,-2.14,102.10,39.19,9.58,8.97
43.,Yasho Industries,4915.80,246631,81092,12.69,14.15,63.28,95574,138.76,184.25,5923.09,547.25,374.59,28.15,283.98,229.90,33.05,8.44
44.,HEG,739.25,5757411,2592562,5.86,8.99,25.86,2963712,24.65,43.85,14260.76,22.57,80.07,12.86,207.53,35.44,20.20,8.35
45.,Genesys Intl.,182.30,1202663,915513,6.70,-14.99,-17.59,575662,32.77,-53.31,1217.51,-25.14,-39.96,-21.93,-58.49,-13.92,3.73,8.23
46.,Indo Count Inds.,437.70,26585211,6183482,12.61,3.43,12.43,1677855,43.27,75.75,8662.15,62.02,-28.57,14.11,161.24,47.79,5.30,8.19
47.,Baazar Style,402.65,7208928,2411348,4.99,13.92,35.28,798313,13.45,27.28,3057.29,12.63,59.50,4.44,108.70,22.72,34.94,7.43
48.,Manali Petrochem,71.06,2088919,1954935,5.06,8.44,15.04,844476,26.04,10.53,1224.58,348.81,262.35,-6.13,121.63,25.57,19.19,7.24
49.,Indiqube Spaces,187.12,473786,149808,4.75,1.67,12.17,125976,7.84,-13.18,3972.01,35.04,30.42,5.29,-5.43,3.38,38.88,6.38
50.,PVP Ventures,40.20,3629349,2331279,8.62,16.66,37.86,2068340,54.67,114.06,1045.69,7513.79,906.21,10.14,446.71,39.58,181.93,6.22
