S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Atlanta Electric,1788.20,517968,235997,6.39,11.25,5.29,177454,12.97,,13774.83,50.42,74.72,-37.62,-54.16,94.85,59.03,45.26
2.,Hindustan Copper,572.65,31286359,20388969,8.24,8.82,17.79,10231604,0.55,138.42,55397.58,162.59,147.12,-18.99,-20.59,0.57,67.07,42.40
3.,Manorama Indust.,1943.40,7796718,3213222,11.88,16.09,22.11,859206,41.71,41.19,12253.80,61.31,77.23,5.67,37.08,36.90,58.81,35.45
4.,Fujiyama Power,464.40,1742791,919925,9.57,16.46,27.18,596459,71.90,,14252.52,168.56,131.34,49.39,-45.64,114.54,94.97,34.95
5.,Shanti Gold,266.84,5788021,3984570,7.74,17.08,25.57,1865935,27.34,7.87,2049.04,104.87,206.97,8.72,-2.79,22.71,110.66,33.49
6.,FlySBS Aviation,527.00,486200,310680,19.38,19.83,8.78,95867,30.51,-3.38,911.90,59.18,113.83,31.48,54.91,2.94,64.28,32.47
7.,Quality Power El,1302.60,579574,436941,4.27,10.36,12.00,178140,28.01,67.87,10078.19,49.59,89.95,-17.14,-7.58,48.13,121.98,31.53
8.,Premier Polyfilm,83.59,3638860,893535,13.65,18.48,13.34,607037,56.65,74.55,874.95,51.33,33.81,8.58,5.83,59.07,19.36,30.79
9.,Vikram Solar,183.10,67739360,15139608,14.33,16.77,-4.74,5733110,-9.14,,6634.71,-85.17,44.08,7.59,-82.09,-16.80,33.26,30.56
10.,MSTC,653.20,867661,465584,4.78,12.19,9.86,291070,54.49,46.74,4605.92,37.51,8.30,-20.67,-24.61,38.82,21.02,30.27
11.,Jyothy Labs,213.93,4870141,2169526,7.31,4.13,6.80,965089,0.20,-35.42,7856.22,-50.78,-22.98,7.80,-29.44,-11.96,3.94,28.66
12.,Rubicon Research,1798.70,3625080,1061463,11.09,12.68,24.94,436456,82.71,,29795.39,95.80,89.49,3.97,10.41,126.41,46.65,28.35
13.,KMC Speciality,143.05,622823,373297,7.72,22.74,6.24,169167,50.45,112.59,2333.15,119.76,137.83,11.59,13.26,74.09,35.06,26.04
14.,Expleo Solutions,922.45,6438887,1306545,12.50,10.48,16.49,436355,0.16,-17.14,1424.63,67.30,47.15,1.84,-17.97,11.00,10.42,24.25
15.,Balu Forge,514.10,4963881,3498860,4.12,11.31,14.34,1215424,9.35,-15.50,6240.76,15.89,18.18,14.10,0.53,2.00,19.70,22.72
16.,Bhagyanagar Ind,382.50,246031,167325,5.00,0.49,-4.63,119146,33.51,324.25,1224.15,167.50,216.31,-4.01,9.52,147.33,49.10,20.71
17.,Godawari Power,250.82,4683175,3783936,6.54,5.76,2.65,1935600,-13.67,23.70,16870.44,2.68,10.67,8.71,-20.64,-7.05,8.43,20.37
18.,Avalon Tech,2059.40,959734,397598,6.11,7.05,19.45,489554,51.79,145.83,13740.81,145.39,67.08,0.94,-15.26,95.16,44.38,19.54
19.,Khaitan Chemical,59.75,1760650,458997,14.09,15.55,22.04,216073,5.83,-44.44,582.06,-49.04,47.39,14.49,765.87,-1.37,19.87,18.50
20.,NRB Bearings,484.05,1006295,598237,5.48,1.21,18.81,581213,35.70,71.53,4695.12,9.09,10.71,-0.66,-10.29,69.60,14.37,18.41
21.,Happy Forgings,2198.10,240034,192459,5.19,14.13,37.79,131735,60.22,132.37,20742.41,39.23,21.60,6.04,9.45,73.23,15.53,18.03
22.,Piccadily Agro,695.45,768317,1277800,8.34,-9.54,-4.67,508276,20.45,12.08,6853.07,16.33,30.47,-25.13,-52.04,16.24,28.56,18.01
23.,Sh. Rama Multi.,46.11,432698,421600,4.75,22.08,10.09,152767,10.16,6.44,612.34,9.66,-53.25,28.91,70.76,-22.48,20.27,17.70
24.,Oberoi Realty,1931.00,1868090,683745,4.60,7.70,1.91,383324,19.05,19.26,70318.25,29.02,28.37,-25.66,-22.72,25.28,29.86,17.28
25.,Kanpur Plastipa.,262.85,202119,280849,4.65,27.98,31.76,110142,35.86,21.69,645.04,75.54,56.49,13.68,-16.79,31.08,11.94,17.15
26.,Ipca Labs.,1884.60,7324380,2041295,8.67,11.79,-0.84,646577,13.79,37.97,47828.27,72.33,53.52,16.73,38.34,26.43,10.59,16.98
27.,Asian Energy,425.25,1857081,748675,13.58,5.60,19.23,548165,32.89,27.59,2071.49,115.50,41.59,-19.82,-60.92,38.23,82.01,16.51
28.,KRN Heat Exchan,1539.70,1099186,470678,4.86,25.55,23.19,162216,48.09,80.50,10075.90,164.90,81.77,40.58,40.84,94.85,64.04,16.06
29.,Patel Retail,229.10,137967,119670,4.32,4.40,5.13,84965,14.35,,764.23,37.57,59.66,-7.37,-4.61,21.78,42.34,15.33
30.,Dolphin Offshore,576.85,295219,323296,13.53,38.17,53.01,97084,38.62,31.07,2317.93,30.71,43.29,-5.53,-47.72,40.18,73.95,14.92
31.,Rishabh Instrum.,694.60,1324968,488386,7.08,3.38,5.87,264137,31.25,94.13,2680.14,-3.40,110.03,-3.21,-3.30,51.51,5.63,14.50
32.,Gujarat Kidney,151.36,3870744,939150,10.94,13.20,17.92,468140,5.60,,1191.45,7.02,36.70,12.13,10.37,33.44,118.53,14.48
33.,AVT Natural Prod,88.10,2998255,1169974,8.43,22.75,25.68,307380,29.41,21.22,1339.13,156.60,54.04,6.50,41.24,34.77,40.77,14.22
34.,SKF India,1645.10,404321,399769,4.61,7.51,12.28,133574,0.24,-20.10,8136.91,32.31,-40.78,-1.14,405.68,-3.72,17.89,13.33
35.,Laxmi India Fin.,136.56,773988,368974,9.79,1.69,21.77,199721,17.39,3.57,721.75,69.43,44.41,0.71,-19.25,29.15,28.83,12.72
36.,Motil.Oswal.Fin.,955.00,6351593,1848042,5.68,8.28,-1.25,1731322,12.23,2.78,57990.31,9.56,-28.82,28.01,681.31,22.51,14.85,12.66
37.,Ratnaveer Precis,244.87,18700523,11575904,6.39,17.79,35.54,11753794,35.44,75.61,1750.25,22.01,37.24,26.38,7.11,57.85,17.48,12.29
38.,Regaal Resources,90.46,652771,233766,5.19,8.31,14.19,141033,15.03,,928.77,46.97,36.44,-17.36,-19.41,48.05,12.71,12.05
39.,G N F C,600.65,2183354,874994,5.57,10.39,19.48,570617,10.02,19.75,8833.76,275.90,84.52,1.36,-21.21,28.40,12.55,12.03
40.,Azad Engineering,2899.90,2867495,1215542,6.70,13.73,24.48,733865,51.57,86.99,18729.44,20.29,39.10,6.85,-4.48,68.86,28.72,11.92
41.,Uttam Sug.Mills,282.70,741014,364439,6.72,9.38,19.68,206836,15.23,15.84,1075.68,-91.55,-9.38,28.99,-97.62,35.94,7.83,11.53
42.,Inox Wind,78.13,36624561,14450023,6.05,6.30,0.01,13794557,-18.87,-42.98,13497.23,-58.44,-22.34,-34.57,-39.35,-20.98,17.08,10.48
43.,Balrampur Chini,655.75,1465001,812777,4.95,0.08,8.49,855166,19.13,15.98,13865.84,-14.39,-11.31,2.04,-72.33,40.19,14.99,9.28
44.,Ugar Sugar Works,52.10,1588371,878637,8.41,12.24,30.48,468850,24.03,31.34,587.72,110.85,258.90,22.69,-96.74,43.55,17.18,9.00
45.,M M Forgings,632.30,465742,249994,7.21,-3.94,19.84,198830,40.86,112.00,3023.62,78.06,1.42,-2.14,102.10,34.05,9.58,8.97
46.,Morepen Labs.,89.82,48622216,33769364,6.69,13.47,52.50,28151184,114.57,93.62,4919.96,424.65,26.79,17.62,258.92,131.85,9.49,8.05
47.,RIR Power Electr,175.50,664800,917381,5.69,10.12,10.26,298313,-1.06,-27.54,1390.69,-42.80,-6.55,18.15,215.91,-6.86,5.41,7.93
48.,Baazar Style,383.50,1160363,1328824,5.00,13.92,28.84,493046,9.09,22.25,2911.93,12.63,59.50,4.44,108.70,13.85,34.94,7.43
49.,NELCO,1081.50,1109520,657241,5.55,7.33,24.72,557189,62.94,27.48,2463.54,15.56,-11.82,1.07,114.68,63.80,2.05,7.21
50.,Uflex,587.15,3913105,864508,20.00,19.01,33.56,993638,45.86,1.03,4232.10,629.63,142.92,32.30,115.82,26.55,10.36,7.03
