S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%,S.No.,Name,CMPRs.,Vol 1d,Avg Vol 1Wk,1day return%,1wk return%,1mth return%,Avg Vol 1Mth,3mth return%,1Yr return%,Mar CapRs.Cr.,Qtr Profit Var%,Profit growth%,QoQ Sales%,QoQ Profits%,6mth return%,Sales growth%,ROCE%
1.,Merritronix,380.95,331000,168200,6.66,0.14,-7.11,202667,,,666.08,,85.91,,,,37.28,41.14
2.,Central Mine Pla,264.71,14382788,5110335,4.44,-2.35,5.65,5751283,48.00,,18871.25,53.88,-8.06,-41.78,-38.09,,10.17,38.07
3.,Action Const.Eq.,1035.50,6258063,1461881,4.43,7.37,6.13,660142,10.82,-8.98,12349.75,22.28,3.34,-23.68,7.74,28.32,5.21,31.70
4.,Gabriel India,1488.50,2892305,2059614,6.47,19.21,24.31,805866,44.26,51.90,21366.11,13.78,20.93,3.66,-6.69,61.85,16.19,27.00
5.,Modi's Navnirman,393.15,752568,179934,7.11,13.15,12.97,98613,10.10,43.49,763.99,192.05,26.05,-5.40,-65.47,23.92,83.96,25.78
6.,Menon Bearings,220.13,327032,213965,5.00,23.20,25.48,125899,75.00,71.90,1242.20,67.38,61.45,5.29,2.39,76.51,27.97,25.50
7.,Vimta Labs,599.60,6571223,1680701,13.08,8.42,4.94,568271,25.36,14.20,2675.39,11.38,12.61,-0.16,-0.33,12.04,14.22,25.23
8.,Diamond Power,269.07,22136301,8863980,10.00,19.60,28.59,7683328,68.37,59.37,14162.42,638.19,324.78,48.59,24.37,108.36,74.33,24.20
9.,Aastha Spintex,129.05,14580215,4246657,19.99,-4.72,,2819165,,,566.23,,44.26,,,,15.18,22.78
10.,Himadri Special,800.90,23012430,19595765,4.03,19.29,19.35,14078066,53.11,56.98,40395.62,26.33,30.01,11.19,10.07,74.58,9.80,22.12
11.,Data Pattern,4243.90,1228420,621844,6.34,0.70,-11.99,732614,10.86,55.56,23767.97,21.30,17.36,99.19,137.36,85.05,30.55,21.92
12.,Sri Lotus,148.16,7564738,1781168,5.09,3.94,3.99,1053058,1.15,,7266.19,11.45,4.26,37.26,43.70,3.46,40.39,21.15
13.,Jayaswal Neco,88.13,21136289,12108674,4.88,-2.54,-1.73,5433095,-9.42,134.26,8538.10,108.47,140.77,6.70,1.60,19.05,22.18,20.67
14.,South West Pinn.,249.09,2358391,621094,5.59,12.18,1.94,505585,6.17,67.69,811.60,289.17,135.81,-20.62,-28.43,34.11,39.23,20.02
15.,VRL Logistics,243.60,759028,422280,6.12,5.91,1.50,178954,-5.25,-23.03,4255.16,-2.87,39.85,3.13,11.43,-3.73,1.90,18.27
16.,Kirl. Electric,127.71,246395,179136,5.00,7.93,22.14,97798,-1.86,-6.36,852.23,83.64,368.49,8.02,-115.37,59.42,8.37,18.25
17.,TVS Motor Co.,3792.00,2558531,1170167,5.62,5.09,10.14,1176740,3.59,33.73,180112.90,67.11,45.93,8.26,29.05,6.22,30.52,17.37
18.,Ashiana Housing,395.30,7791806,1574137,5.81,4.59,2.98,427960,15.89,21.44,3972.15,3.15,461.11,-10.79,-62.97,35.40,116.18,14.45
19.,Rajratan Global,509.90,2623588,661244,5.44,6.86,13.66,224061,22.41,16.99,2588.55,1.51,19.14,4.23,-25.42,7.82,23.66,13.23
20.,Laxmi India Fin.,123.63,270642,111726,4.99,16.12,12.32,81766,5.03,,657.00,40.84,38.26,17.77,103.98,26.33,29.02,12.72
21.,Huhtamaki India,264.19,4231388,1466051,5.76,22.43,42.15,561543,39.07,17.54,1995.93,76.83,87.18,22.33,70.82,42.47,4.68,11.98
22.,Stallion India,245.32,27827963,7849435,13.00,20.77,29.98,4021158,50.58,150.40,2847.81,-17.63,35.60,5.10,-1.80,41.17,14.10,11.76
23.,Nelcast,141.43,6479649,1416193,10.54,6.97,3.09,657177,3.56,-7.38,1230.94,12.78,39.48,11.70,-3.96,53.23,6.13,11.43
24.,Aye Finance,189.13,22893934,5178437,10.30,12.10,14.78,2219570,36.62,,4673.43,111.08,13.08,19.35,101.67,,24.32,11.32
25.,Nilkamal Ltd,1557.00,583592,744497,5.46,16.85,20.61,199469,17.63,-10.07,2321.08,21.65,18.90,0.33,64.13,12.55,14.05,10.61
